DLL Path: C:\Windows\System32\mscoree.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
CLRCreateInstance                                                                                    0xd609560f                                         
CallFunctionShim                                                                                     0x12e39258                                         
CloseCtrs                                                                                            0x8e7fe9b7                                         
ClrCreateManagedInstance                                                                             0x00bcbcdc                                         
CoEEShutDownCOM                                                                                      0x45ff16bc                                         
CoInitializeCor                                                                                      0xfb7f626d                                         
CoInitializeEE                                                                                       0xc1cd8eb3                                         
CoUninitializeCor                                                                                    0xbf4dd090                                         
CoUninitializeEE                                                                                     0x6aa54476                                         
CollectCtrs                                                                                          0xb18a2367                                         
CorBindToCurrentRuntime                                                                              0x78041170                                         
CorBindToRuntime                                                                                     0xf50a55ed                                         
CorBindToRuntimeByCfg                                                                                0x1f8be7b8                                         
CorBindToRuntimeByPath                                                                               0x110fec75                                         
CorBindToRuntimeByPathEx                                                                             0x94bce712                                         
CorBindToRuntimeEx                                                                                   0x60f78e8a                                         
CorBindToRuntimeHost                                                                                 0x7d16e72b                                         
CorDllMainWorker                                                                                     0x4531b5e4                                         
CorExitProcess                                                                                       0x90c92ec2                                         
CorGetSvc                                                                                            0xd3ab7595                                         
CorIsLatestSvc                                                                                       0x8c3a777e                                         
CorMarkThreadInThreadPool                                                                            0x343632d5                                         
CorTickleSvc                                                                                         0xae4974b1                                         
CreateConfigStream                                                                                   0x5edbfc9b                                         
CreateDebuggingInterfaceFromVersion                                                                  0xc20a3090                                         
CreateInterface                                                                                      0x2b5ddd8a                                         
DllCanUnloadNow                                                                                      0x3cd7dcca                                         
DllGetClassObject                                                                                    0xa38ae8ee                                         
DllRegisterServer                                                                                    0x11369e1d                                         
DllUnregisterServer                                                                                  0xc0c1a320                                         
EEDllGetClassObjectFromClass                                                                         0xa37cf8e2                                         
EEDllRegisterServer                                                                                  0xa461ddc7                                         
EEDllUnregisterServer                                                                                0xcbbb754a                                         
GetAssemblyMDImport                                                                                  0xf76bf191                                         
GetCLRMetaHost                                                                                       0xe85fd1cb                                         
GetCORRequiredVersion                                                                                0xb67844b0                                         
GetCORRootDirectory                                                                                  0xa96aa022                                         
GetCORSystemDirectory                                                                                0x4275b123                                         
GetCORVersion                                                                                        0xac97326f                                         
GetCompileInfo                                                                                       0x2d7a459a                                         
GetFileVersion                                                                                       0x441bfb8b                                         
GetHashFromAssemblyFile                                                                              0x73a9ad5d                                         
GetHashFromAssemblyFileW                                                                             0xe8df5954                                         
GetHashFromBlob                                                                                      0x9572145c                                         
GetHashFromFile                                                                                      0x957438bd                                         
GetHashFromFileW                                                                                     0x43fb50b4                                         
GetHashFromHandle                                                                                    0xc7800c09                                         
GetHostConfigurationFile                                                                             0xa2d53e7b                                         
GetMetaDataInternalInterface                                                                         0x337705f4                                         
GetMetaDataInternalInterfaceFromPublic                                                               0x149cafe7                                         
GetMetaDataPublicInterfaceFromInternal                                                               0x953b8da7                                         
GetPermissionRequests                                                                                0x63cc86ca                                         
GetPrivateContextsPerfCounters                                                                       0x7a8ac718                                         
GetProcessExecutableHeap                                                                             0x25d978c4                                         
GetRealProcAddress                                                                                   0x1af2b8c3                                         
GetRequestedRuntimeInfo                                                                              0xc6d819e7                                         
GetRequestedRuntimeVersion                                                                           0x5a9ff1a1                                         
GetRequestedRuntimeVersionForCLSID                                                                   0xfb9828d7                                         
GetStartupFlags                                                                                      0x3453fce5                                         
GetTargetForVTableEntry                                                                              0x21e56203                                         
GetTokenForVTableEntry                                                                               0xc01c3f5d                                         
GetVersionFromProcess                                                                                0x7b0202be                                         
GetXMLElement                                                                                        0x81b8b480                                         
GetXMLElementAttribute                                                                               0xf86c55f4                                         
GetXMLObject                                                                                         0x12cd9f6d                                         
IEE                                                                                                  0x0b87f298                                         
InitErrors                                                                                           0xdbd0ef36                                         
InitSSAutoEnterThread                                                                                0xac71f96e                                         
LoadLibraryShim                                                                                      0x3f8f3a4b                                         
LoadLibraryWithPolicyShim                                                                            0x00e4e7d7                                         
LoadStringRC                                                                                         0x4903fa11                                         
LoadStringRCEx                                                                                       0x99eacbae                                         
LockClrVersion                                                                                       0xf216be35                                         
LogHelp_LogAssert                                                                                    0x2494f9a3                                         
LogHelp_NoGuiOnAssert                                                                                0x35cbaee0                                         
LogHelp_TerminateOnAssert                                                                            0xaa4988a7                                         
MetaDataGetDispenser                                                                                 0xe199bed3                                         
ND_CopyObjDst                                                                                        0x29395bd7                                         
ND_CopyObjSrc                                                                                        0x29399b74                                         
ND_RI2                                                                                               0xc2d56683                                         
ND_RI4                                                                                               0xc2d56685                                         
ND_RI8                                                                                               0xc2d56689                                         
ND_RU1                                                                                               0xc2d5680e                                         
ND_WI2                                                                                               0xc2d57bc8                                         
ND_WI4                                                                                               0xc2d57bca                                         
ND_WI8                                                                                               0xc2d57bce                                         
ND_WU1                                                                                               0xc2d57d53                                         
OpenCtrs                                                                                             0x0504d8d3                                         
PostError                                                                                            0x71abedd5                                         
ReOpenMetaDataWithMemory                                                                             0xafb8bb24                                         
ReOpenMetaDataWithMemoryEx                                                                           0x80d41d81                                         
RunDll32ShimW                                                                                        0x3a24c803                                         
RuntimeOSHandle                                                                                      0x309af1d7                                         
RuntimeOpenImage                                                                                     0xdb8172de                                         
RuntimeReleaseHandle                                                                                 0x8831ea16                                         
SetTargetForVTableEntry                                                                              0x8468d30f                                         
StrongNameCompareAssemblies                                                                          0x5ac56c92                                         
StrongNameErrorInfo                                                                                  0x25425a39                                         
StrongNameFreeBuffer                                                                                 0x639a379f                                         
StrongNameGetBlob                                                                                    0x15ebac42                                         
StrongNameGetBlobFromImage                                                                           0x86075999                                         
StrongNameGetPublicKey                                                                               0x356c72eb                                         
StrongNameHashSize                                                                                   0x8c06c562                                         
StrongNameKeyDelete                                                                                  0x9686d53f                                         
StrongNameKeyGen                                                                                     0x388d24a6                                         
StrongNameKeyGenEx                                                                                   0x9068ef83                                         
StrongNameKeyInstall                                                                                 0xfdc9b043                                         
StrongNameSignatureGeneration                                                                        0xc038c101                                         
StrongNameSignatureGenerationEx                                                                      0xb16d0e9e                                         
StrongNameSignatureSize                                                                              0x5f9fdf30                                         
StrongNameSignatureVerification                                                                      0x9e51b298                                         
StrongNameSignatureVerificationEx                                                                    0x7988c1f5                                         
StrongNameSignatureVerificationFromImage                                                             0x7c20e0af                                         
StrongNameTokenFromAssembly                                                                          0xcaa595b8                                         
StrongNameTokenFromAssemblyEx                                                                        0x0a61ed15                                         
StrongNameTokenFromPublicKey                                                                         0xbe944500                                         
TranslateSecurityAttributes                                                                          0xe7c84912                                         
UpdateError                                                                                          0xcf7ce332                                         
_CorDllMain                                                                                          0xa50e53a9                                         
_CorExeMain                                                                                          0x0d87cc6f                                         
_CorExeMain2                                                                                         0xbe815a81                                         
_CorImageUnloading                                                                                   0x5b61a64c                                         
_CorValidateImage                                                                                    0x5017c255                                         
[Function Ordinal Only]                                                                              NA                                                 
[Function Ordinal Only]                                                                              NA                                                 
