DLL Path: C:\Windows\System32\vmcompute.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
ActivateLayer                                                                                        0xa1725953                                         
ApplyRegistryChangesToLayer                                                                          0x3a286e9d                                         
ComputeSystemExists                                                                                  0x86a26ec7                                         
CreateBaseImageVHD                                                                                   0xe7e780d9                                         
CreateBaseImageVHDWithFolders                                                                        0xcbae9a64                                         
CreateComputeSystem                                                                                  0x6fba535b                                         
CreateDifferencingVHD                                                                                0x4a181dbf                                         
CreateLayer                                                                                          0xebff2d76                                         
CreateProcessInComputeSystem                                                                         0x1f521b31                                         
CreateProcessWithStdHandlesInComputeSystem                                                           0x783831f7                                         
CreateSandboxLayer                                                                                   0x7f7e2945                                         
DeactivateLayer                                                                                      0x78cd4a7c                                         
DestroyLayer                                                                                         0x45a55a6c                                         
DismountVhdByHandle                                                                                  0x14f25601                                         
EnumerateComputeSystems                                                                              0xd4678b80                                         
ExpandSandboxSize                                                                                    0x80fd9b6f                                         
ExportLayer                                                                                          0x84f36604                                         
GetComputeSystemProperties                                                                           0xa68a9334                                         
GetHostProperties                                                                                    0xb3400b30                                         
GetLayerMountPath                                                                                    0xe7b0e002                                         
GrantVmAccess                                                                                        0x0d44fe56                                         
GrantVmGroupAccess                                                                                   0x81139943                                         
HNSCall                                                                                              0x66176eea                                         
HcsAddComputeSystemResource                                                                          0x9f3a0dd6                                         
HcsCloseComputeSystem                                                                                0xd8eb3f1b                                         
HcsCloseProcess                                                                                      0x9435ee98                                         
HcsCrashComputeSystem                                                                                0x50df25b6                                         
HcsCreateComputeSystem                                                                               0xd94e17f9                                         
HcsCreateProcess                                                                                     0xc596f8f6                                         
HcsEnumerateComputeSystems                                                                           0xb5686f1e                                         
HcsEnumerateVmWorkerProcesses                                                                        0x2004461d                                         
HcsFindVmWorkerProcesses                                                                             0x3a7c7098                                         
HcsGetComputeSystemProperties                                                                        0x645b3a12                                         
HcsGetProcessInfo                                                                                    0x9019aa2e                                         
HcsGetProcessProperties                                                                              0xfd97e24f                                         
HcsGetServiceProperties                                                                              0x4a419281                                         
HcsGetWorkerProcessJob                                                                               0xa3d85f77                                         
HcsModifyComputeSystem                                                                               0x797f7d2d                                         
HcsModifyComputeSystemResource                                                                       0xe5b87d15                                         
HcsModifyComputeSystemWithUserToken                                                                  0xd3705009                                         
HcsModifyProcess                                                                                     0xfdc1872a                                         
HcsModifyServiceSettings                                                                             0xe79602cd                                         
HcsOpenComputeSystem                                                                                 0xf2d449f7                                         
HcsOpenProcess                                                                                       0xeb570474                                         
HcsPauseComputeSystem                                                                                0xe9ed2803                                         
HcsRegisterComputeSystemCallback                                                                     0x9ed0ce37                                         
HcsRegisterProcessCallback                                                                           0x04d07b74                                         
HcsRemoveComputeSystemResource                                                                       0xe3f2bddb                                         
HcsResumeComputeSystem                                                                               0xa417ab76                                         
HcsSaveComputeSystem                                                                                 0x499adcf4                                         
HcsShutdownComputeSystem                                                                             0x6e575121                                         
HcsSignalProcess                                                                                     0x12cc80e0                                         
HcsStartComputeSystem                                                                                0x7bb05193                                         
HcsStartVmWorkerProcess                                                                              0x5e7889ad                                         
HcsSubmitWerReport                                                                                   0x3bb336c1                                         
HcsTerminateComputeSystem                                                                            0xae8ecb8e                                         
HcsTerminateProcess                                                                                  0x9e51e0cb                                         
HcsUnregisterComputeSystemCallback                                                                   0xa2f9f55a                                         
HcsUnregisterProcessCallback                                                                         0xeebfc457                                         
ImportLayer                                                                                          0x6df1fe9d                                         
LayerExists                                                                                          0x40d50522                                         
ModifyComputeSystemResource                                                                          0x6dd2fa77                                         
MountVhdForSetup                                                                                     0x8fc729f2                                         
NameToGuid                                                                                           0x56c167f2                                         
PrepareLayer                                                                                         0x5425a231                                         
PrepareLayerEx                                                                                       0xf416fbce                                         
ProcessBaseImage                                                                                     0xc2a7de62                                         
ProcessHostImage                                                                                     0x8c298a25                                         
ProcessImage                                                                                         0xb0b73ea7                                         
ProcessImageEx                                                                                       0xbb818dc4                                         
ProcessUtilityHostImage                                                                              0xb6c49119                                         
ProcessUtilityImage                                                                                  0xf71ceb9b                                         
ResizeConsoleInComputeSystem                                                                         0xb109a1a3                                         
RevokeVmAccess                                                                                       0x23da4246                                         
ShutdownComputeSystem                                                                                0x50bfed03                                         
StartComputeSystem                                                                                   0x49f1a8b5                                         
TerminateComputeSystem                                                                               0xde0ae3b0                                         
TerminateProcessInComputeSystem                                                                      0xf0c6db26                                         
UnprepareLayer                                                                                       0xed7dbb74                                         
UnprepareLayerEx                                                                                     0x43da71d1                                         
WaitForProcessInComputeSystem                                                                        0x5a1c8bf9                                         
