DLL Path: C:\Windows\System32\tprtdll.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
AcquireSRWLockExclusive                                                                              0x53260d8c                                         
AcquireSRWLockShared                                                                                 0xf218f3ab                                         
CloseHandle                                                                                          0x3870ca07                                         
CreateEventW                                                                                         0x5d01f1b2                                         
CreateSemaphoreExW                                                                                   0xf1e5a151                                         
CreateSemaphoreW                                                                                     0xf8ef4914                                         
CreateThread                                                                                         0x7f08f451                                         
DbgBreakPoint                                                                                        0x321c9581                                         
DbgUiRemoteBreakin                                                                                   0x6f0bdb18                                         
DebugBreak                                                                                           0xd2542b91                                         
DeleteCriticalSection                                                                                0x2d86c378                                         
DeleteSynchronizationBarrier                                                                         0x18d21f91                                         
DuplicateHandle                                                                                      0xee96b40c                                         
EnterCriticalSection                                                                                 0xc06eb743                                         
EnterSynchronizationBarrier                                                                          0x571e80fc                                         
ExitThread                                                                                           0x7acb5457                                         
GetCurrentProcess                                                                                    0xca8d7527                                         
GetCurrentProcessId                                                                                  0xa3bf64b4                                         
GetCurrentThread                                                                                     0xe03908c0                                         
GetCurrentThreadId                                                                                   0xd29e428d                                         
GetEnabledXStateFeatures                                                                             0x743c8cc8                                         
GetExitCodeThread                                                                                    0xb263c852                                         
GetLastError                                                                                         0x2082eae3                                         
GetProcessHeap                                                                                       0xc6580d02                                         
GetThreadId                                                                                          0x2537b22a                                         
GetXStateFeaturesMask                                                                                0x126ee8a9                                         
HeapAlloc                                                                                            0x1ffd670e                                         
HeapCreate                                                                                           0x24bd1d77                                         
HeapDestroy                                                                                          0xec0fb46d                                         
HeapFree                                                                                             0x374893c5                                         
HeapLock                                                                                             0x374bd10c                                         
HeapQueryInformation                                                                                 0x8fc157ff                                         
HeapReAlloc                                                                                          0x1e31c125                                         
HeapSetInformation                                                                                   0xf3baa215                                         
HeapSize                                                                                             0x374f911e                                         
HeapUnlock                                                                                           0x4e75a6cf                                         
HeapValidate                                                                                         0xc59b33cd                                         
InitializeCriticalSection                                                                            0x51714bb7                                         
InitializeCriticalSectionAndSpinCount                                                                0xa0c64ced                                         
InitializeCriticalSectionEx                                                                          0x72f31ed4                                         
InitializeSRWLock                                                                                    0xe13df2bc                                         
InitializeSynchronizationBarrier                                                                     0x8ec70af0                                         
InterlockedFlushSList                                                                                0xe371ceea                                         
InterlockedPushEntrySList                                                                            0x38c3049a                                         
KiUserExceptionDispatcher                                                                            0xbfc3faae                                         
LdrDisableThreadCalloutsForDll                                                                       0xbe0586dd                                         
LdrInitializeThunk                                                                                   0x82c54123                                         
LdrLoadDll                                                                                           0x0307db23                                         
LeaveCriticalSection                                                                                 0x93f3f0d2                                         
LocateXStateFeature                                                                                  0xd22fa202                                         
NtAllocateVirtualMemoryEx                                                                            0x9b91cfa9                                         
NtClose                                                                                              0x8b8e133d                                         
NtCreateEvent                                                                                        0xca58747d                                         
NtDelayExecution                                                                                     0x0a49084a                                         
NtFlushProcessWriteBuffers                                                                           0x713a0560                                         
NtGetNextThread                                                                                      0x8f8000fe                                         
NtQueryInformationProcess                                                                            0xd034fc62                                         
NtQueryInformationThread                                                                             0xc91f149b                                         
NtResetEvent                                                                                         0x854c796c                                         
NtSetEvent                                                                                           0x4514bd95                                         
NtTerminateProcess                                                                                   0x1703ab2f                                         
OutputDebugStringW                                                                                   0x79729fab                                         
QueryPerformanceCounter                                                                              0xdb4e150d                                         
QueryPerformanceFrequency                                                                            0x40d0207f                                         
ReleaseSRWLockExclusive                                                                              0x939d5323                                         
ReleaseSRWLockShared                                                                                 0x4ff948a2                                         
ReleaseSemaphore                                                                                     0x19e5986a                                         
ResetEvent                                                                                           0x0a2eff2a                                         
RtlAcquireReleaseSRWLockExclusive                                                                    0x3ac89c1f                                         
RtlAcquireSRWLockExclusive                                                                           0xd0bd335e                                         
RtlAcquireSRWLockShared                                                                              0xc6539abd                                         
RtlAllocateHeap                                                                                      0xc0b381da                                         
RtlBarrier                                                                                           0xb850a6be                                         
