DLL Path: C:\Windows\System32\computenetwork.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
HcnCloseEndpoint                                                                                     0x7f3d5975                                         
HcnCloseGuestNetworkService                                                                          0x6285cfb7                                         
HcnCloseLoadBalancer                                                                                 0x8d6ddf4c                                         
HcnCloseNamespace                                                                                    0x1b601521                                         
HcnCloseNetwork                                                                                      0x4f78d1de                                         
HcnCloseSdnRoute                                                                                     0x7e458928                                         
HcnCreateEndpoint                                                                                    0xd49baaf3                                         
HcnCreateGuestNetworkService                                                                         0xf9777675                                         
HcnCreateLoadBalancer                                                                                0x2474bfca                                         
HcnCreateNamespace                                                                                   0x1c88965f                                         
HcnCreateNetwork                                                                                     0xe573eb9c                                         
HcnCreateSdnRoute                                                                                    0xd3a3daa6                                         
HcnDeleteEndpoint                                                                                    0x7422cbb2                                         
HcnDeleteGuestNetworkService                                                                         0x67dd41d4                                         
HcnDeleteLoadBalancer                                                                                0x800c2809                                         
HcnDeleteNamespace                                                                                   0xacf3cefe                                         
HcnDeleteNetwork                                                                                     0x6e2a707b                                         
HcnDeleteSdnRoute                                                                                    0x732afb65                                         
HcnEnumerateEndpoints                                                                                0xcf629c38                                         
HcnEnumerateGuestNetworkPortReservations                                                             0x47f89b60                                         
HcnEnumerateGuestNetworkServices                                                                     0x52b82cba                                         
HcnEnumerateLoadBalancers                                                                            0xb4e634ef                                         
HcnEnumerateNamespaces                                                                               0xff1f4364                                         
HcnEnumerateNetworks                                                                                 0x51416bc1                                         
HcnEnumerateSdnRoutes                                                                                0xaf70c24b                                         
HcnFreeGuestNetworkPortReservations                                                                  0xcb61aebc                                         
HcnModifyEndpoint                                                                                    0x1217ffa7                                         
HcnModifyGuestNetworkService                                                                         0x9734f2a9                                         
HcnModifyLoadBalancer                                                                                0xbcb44e7e                                         
HcnModifyNamespace                                                                                   0x098f8193                                         
HcnModifyNetwork                                                                                     0x1d9e79d0                                         
HcnModifySdnRoute                                                                                    0x11202f5a                                         
HcnOpenEndpoint                                                                                      0x55e71b71                                         
HcnOpenGuestNetworkService                                                                           0xc684dc33                                         
HcnOpenLoadBalancer                                                                                  0x46e03f48                                         
HcnOpenNamespace                                                                                     0xc742169d                                         
HcnOpenNetwork                                                                                       0x3eb4445a                                         
HcnOpenSdnRoute                                                                                      0x54ef4b24                                         
HcnQueryEndpointAddresses                                                                            0x87bf8253                                         
HcnQueryEndpointProperties                                                                           0xa7eaab62                                         
HcnQueryEndpointStats                                                                                0xf2102c44                                         
HcnQueryFeatures                                                                                     0x9fcf5ef3                                         
HcnQueryGuestNetworkServiceProperties                                                                0x785d3024                                         
HcnQueryLoadBalancerProperties                                                                       0x5ce899f9                                         
HcnQueryMetrics                                                                                      0x384bbbab                                         
HcnQueryNamespaceProperties                                                                          0x55c76a0e                                         
HcnQueryNetworkProperties                                                                            0x9eb77f0b                                         
HcnQuerySdnRouteProperties                                                                           0x560c56d5                                         
HcnRegisterGuestNetworkServiceCallback                                                               0x80119c33                                         
HcnRegisterNetworkCallback                                                                           0x9efed6da                                         
HcnRegisterServiceCallback                                                                           0xe7fd24c1                                         
HcnReleaseGuestNetworkServicePortReservationHandle                                                   0xb1952325                                         
HcnReserveGuestNetworkServicePort                                                                    0x563f7da2                                         
HcnReserveGuestNetworkServicePortRange                                                               0x2a5c3e8f                                         
HcnUnregisterGuestNetworkServiceCallback                                                             0xd9e64456                                         
HcnUnregisterNetworkCallback                                                                         0xa7cff27d                                         
HcnUnregisterServiceCallback                                                                         0xf0ce4064                                         
