DLL Path: C:\Windows\System32\dhcpsapi.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
DhcpAddFilterV4                                                                                      0x48b2d6bd                                         
DhcpAddMScopeElement                                                                                 0x1264ae9e                                         
DhcpAddSecurityGroup                                                                                 0x50235692                                         
DhcpAddServer                                                                                        0x74a153a4                                         
DhcpAddSubnetElement                                                                                 0xbc0ca648                                         
DhcpAddSubnetElementV4                                                                               0xf1cf6392                                         
DhcpAddSubnetElementV5                                                                               0xf1cf6393                                         
DhcpAddSubnetElementV6                                                                               0xf1cf6394                                         
DhcpAuditLogGetParams                                                                                0x7234c1a1                                         
DhcpAuditLogSetParams                                                                                0xe80a0dad                                         
DhcpCreateClass                                                                                      0x2667774e                                         
DhcpCreateClassV6                                                                                    0x5e228e1a                                         
DhcpCreateClientInfo                                                                                 0xb3aec503                                         
DhcpCreateClientInfoV4                                                                               0x5a741d0d                                         
DhcpCreateClientInfoVQ                                                                               0x5a741d2a                                         
DhcpCreateOption                                                                                     0x0fa6eb31                                         
DhcpCreateOptionV5                                                                                   0x950e86bc                                         
DhcpCreateOptionV6                                                                                   0x950e86bd                                         
DhcpCreateSubnet                                                                                     0x194c3d69                                         
DhcpCreateSubnetV6                                                                                   0x9d5146f5                                         
DhcpCreateSubnetVQ                                                                                   0x9d514710                                         
DhcpDeleteClass                                                                                      0x57a9386d                                         
DhcpDeleteClassV6                                                                                    0xe6d912f9                                         
DhcpDeleteClientInfo                                                                                 0x51811182                                         
DhcpDeleteClientInfoV6                                                                               0xb60b854e                                         
DhcpDeleteFilterV4                                                                                   0xb985e007                                         
DhcpDeleteMClientInfo                                                                                0x60389cef                                         
DhcpDeleteMScope                                                                                     0x62607f7e                                         
DhcpDeleteServer                                                                                     0x71ad826e                                         
DhcpDeleteSubnet                                                                                     0x72c62268                                         
DhcpDeleteSubnetV6                                                                                   0x3cd867b4                                         
DhcpDeleteSuperScopeV4                                                                               0x9350bb4a                                         
DhcpDsCleanup                                                                                        0xf7f7d043                                         
DhcpDsClearHostServerEntries                                                                         0x50aff5d1                                         
DhcpDsInit                                                                                           0x4ce3f22f                                         
DhcpEnumClasses                                                                                      0xd26523e7                                         
DhcpEnumClassesV6                                                                                    0x003dc4f3                                         
DhcpEnumFilterV4                                                                                     0x1693c709                                         
DhcpEnumMScopeClients                                                                                0x79f35af2                                         
DhcpEnumMScopeElements                                                                               0x88197c1d                                         
DhcpEnumMScopes                                                                                      0x99fc7e73                                         
DhcpEnumOptionValues                                                                                 0xc0e9f342                                         
DhcpEnumOptionValuesV5                                                                               0xa333d70d                                         
DhcpEnumOptionValuesV6                                                                               0xa333d70e                                         
DhcpEnumOptions                                                                                      0x78c6e565                                         
DhcpEnumOptionsV5                                                                                    0xc615ddf0                                         
DhcpEnumOptionsV6                                                                                    0xc615ddf1                                         
DhcpEnumServers                                                                                      0x92e9df63                                         
DhcpEnumSubnetClients                                                                                0x239b529c                                         
DhcpEnumSubnetClientsFilterStatusInfo                                                                0xd06a8672                                         
DhcpEnumSubnetClientsV4                                                                              0x77ba74e6                                         
DhcpEnumSubnetClientsV5                                                                              0x77ba74e7                                         
DhcpEnumSubnetClientsV6                                                                              0x77ba74e8                                         
DhcpEnumSubnetClientsVQ                                                                              0x77ba7503                                         
DhcpEnumSubnetElements                                                                               0x66c06907                                         
DhcpEnumSubnetElementsV4                                                                             0x187ed211                                         
DhcpEnumSubnetElementsV5                                                                             0x187ed212                                         
DhcpEnumSubnetElementsV6                                                                             0x187ed213                                         
DhcpEnumSubnets                                                                                      0xb7167e9d                                         
DhcpEnumSubnetsV6                                                                                    0xd6b0a529                                         
DhcpGetAllOptionValues                                                                               0xd893f706                                         
DhcpGetAllOptionValuesV6                                                                             0x4d6ddbd2                                         
DhcpGetAllOptions                                                                                    0xe6aa7ea9                                         
DhcpGetAllOptionsV6                                                                                  0x3b44d835                                         
DhcpGetClassInfo                                                                                     0x61e95526                                         
DhcpGetClientInfo                                                                                    0xc2bf782f                                         
DhcpGetClientInfoV4                                                                                  0x707e4b39                                         
DhcpGetClientInfoV6                                                                                  0x707e4b3b                                         
DhcpGetClientInfoVQ                                                                                  0x707e4b56                                         
DhcpGetClientOptions                                                                                 0x53c9ef2f                                         
DhcpGetFilterV4                                                                                      0xb4b0b774                                         
DhcpGetMCastMibInfo                                                                                  0x55c84fa0                                         
DhcpGetMScopeInfo                                                                                    0x06d85e57                                         
DhcpGetMibInfo                                                                                       0x93e21408                                         
DhcpGetMibInfoV5                                                                                     0x14b74153                                         
DhcpGetMibInfoV6                                                                                     0x14b74154                                         
DhcpGetMibInfoVQ                                                                                     0x14b7416f                                         
DhcpGetOptionInfo                                                                                    0x21d5b809                                         
DhcpGetOptionInfoV5                                                                                  0xee23e994                                         
DhcpGetOptionInfoV6                                                                                  0xee23e995                                         
DhcpGetOptionValue                                                                                   0x5d70f17a                                         
DhcpGetOptionValueV5                                                                                 0x7d734345                                         
DhcpGetOptionValueV6                                                                                 0x7d734346                                         
DhcpGetServerBindingInfo                                                                             0x486f00c2                                         
DhcpGetServerBindingInfoV6                                                                           0x2032448e                                         
DhcpGetServerSpecificStrings                                                                         0x3ae4434b                                         
DhcpGetSubnetDelayOffer                                                                              0x3f9da0f6                                         
DhcpGetSubnetInfo                                                                                    0x45c96641                                         
DhcpGetSubnetInfoV6                                                                                  0xddbc05cd                                         
DhcpGetSubnetInfoVQ                                                                                  0xddbc05e8                                         
DhcpGetSuperScopeInfoV4                                                                              0x7f7f93e3                                         
DhcpGetThreadOptions                                                                                 0xd71f6f68                                         
DhcpGetVersion                                                                                       0x4092102a                                         
DhcpHlprAddV4PolicyCondition                                                                         0xf465ee64                                         
DhcpHlprAddV4PolicyExpr                                                                              0x93b4dedc                                         
DhcpHlprAddV4PolicyRange                                                                             0x0b2f52aa                                         
DhcpHlprCreateV4Policy                                                                               0x3bcff5a8                                         
DhcpHlprCreateV4PolicyEx                                                                             0x6fa40905                                         
DhcpHlprFindV4DhcpProperty                                                                           0x1e63bc49                                         
DhcpHlprFreeV4DhcpProperty                                                                           0x7d75c72a                                         
DhcpHlprFreeV4DhcpPropertyArray                                                                      0xc7fb7f49                                         
DhcpHlprFreeV4Policy                                                                                 0xb70e1836                                         
DhcpHlprFreeV4PolicyArray                                                                            0xce6c57d5                                         
DhcpHlprFreeV4PolicyEx                                                                               0xb2f50713                                         
DhcpHlprFreeV4PolicyExArray                                                                          0x595c18d2                                         
