DLL Path: C:\Windows\System32\msls31.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
LsAppendRunToCurrentSubline                                                                          0x03db3429                                         
LsCompressSubline                                                                                    0xac6a21e2                                         
LsCreateContext                                                                                      0x96d5d39d                                         
LsCreateLine                                                                                         0x2e65c760                                         
LsCreateSubline                                                                                      0x739b1a0a                                         
LsDestroyContext                                                                                     0x59c5d1f3                                         
LsDestroyLine                                                                                        0xb4207576                                         
LsDestroySubline                                                                                     0x368b1860                                         
LsDisplayLine                                                                                        0x24bdc122                                         
LsDisplaySubline                                                                                     0xe786d48c                                         
LsEnumLine                                                                                           0x96c7aea1                                         
LsEnumSubline                                                                                        0x8b2b45ab                                         
LsExpandSubline                                                                                      0x4bdcac36                                         
LsFetchAppendToCurrentSubline                                                                        0xed1e8d7e                                         
LsFetchAppendToCurrentSublineResume                                                                  0x48e9f22f                                         
LsFindNextBreakSubline                                                                               0x3495dcfb                                         
LsFindPrevBreakSubline                                                                               0xd09a8799                                         
LsFinishCurrentSubline                                                                               0x31b2e01a                                         
LsForceBreakSubline                                                                                  0x9531320a                                         
LsGetHihLsimethods                                                                                   0x68f29a19                                         
LsGetLineDur                                                                                         0xc29a02d7                                         
LsGetMinDurBreaks                                                                                    0x29948eab                                         
LsGetReverseLsimethods                                                                               0xa3f7badc                                         
LsGetRubyLsimethods                                                                                  0x5fb73782                                         
LsGetSpecialEffectsSubline                                                                           0x602bbcd7                                         
LsGetTatenakayokoLsimethods                                                                          0xc87eb8eb                                         
LsGetWarichuLsimethods                                                                               0x460c7f33                                         
LsLwMultDivR                                                                                         0x64f5a8fe                                         
LsMatchPresSubline                                                                                   0x9a6fd7bd                                         
LsModifyLineHeight                                                                                   0x466c910d                                         
LsPointUV2FromPointUV1                                                                               0x770dcbc5                                         
LsPointXYFromPointUV                                                                                 0x8ea225a8                                         
LsQueryCpPpointSubline                                                                               0xcc279a39                                         
LsQueryFLineEmpty                                                                                    0x0a818777                                         
LsQueryLineCpPpoint                                                                                  0x37ac376f                                         
LsQueryLineDup                                                                                       0xb571bd8b                                         
LsQueryLinePointPcp                                                                                  0x2438e2ef                                         
LsQueryPointPcpSubline                                                                               0xbd5055b9                                         
LsQueryTextCellDetails                                                                               0x54ecfe65                                         
LsResetRMInCurrentSubline                                                                            0x0fee3f52                                         
LsSetBreakSubline                                                                                    0x5d6e9fa7                                         
LsSetBreaking                                                                                        0xbb3b0eb3                                         
LsSetCompression                                                                                     0x444c5c22                                         
LsSetDoc                                                                                             0xfca86a86                                         
LsSetExpansion                                                                                       0x58998325                                         
LsSetModWidthPairs                                                                                   0xba23580f                                         
LsSqueezeSubline                                                                                     0x50e5e198                                         
LsTruncateSubline                                                                                    0xf744933c                                         
LsdnDistribute                                                                                       0xa66da7d5                                         
LsdnFinishByOneChar                                                                                  0x6f10aab2                                         
LsdnFinishByPen                                                                                      0x59fd4f15                                         
LsdnFinishBySubline                                                                                  0xb32df204                                         
LsdnFinishDelete                                                                                     0x9cf6f4aa                                         
LsdnFinishDeleteAll                                                                                  0x8760cf43                                         
LsdnFinishRegular                                                                                    0x713305e9                                         
LsdnFinishRegularAddAdvancePen                                                                       0xb9541f47                                         
LsdnGetCurTabInfo                                                                                    0x3717c643                                         
LsdnGetDup                                                                                           0xc6f7b79f                                         
LsdnGetFormatDepth                                                                                   0xcdf2ae94                                         
LsdnModifyParaEnding                                                                                 0xf227fe57                                         
LsdnQueryObjDimRange                                                                                 0x6d88d64e                                         
LsdnQueryPenNode                                                                                     0x8b676f55                                         
LsdnResetObjDim                                                                                      0x3476540e                                         
LsdnResetPenNode                                                                                     0x17888302                                         
LsdnResolvePrevTab                                                                                   0xc973e38a                                         
LsdnSetAbsBaseLine                                                                                   0x8afc545b                                         
LsdnSetRigidDup                                                                                      0x8f23433a                                         
LsdnSkipCurTab                                                                                       0xf0c8aeae                                         
LsdnSubmitSublines                                                                                   0x1958c1af                                         
LssbFDoneDisplay                                                                                     0xf9dcca9b                                         
LssbFDonePresSubline                                                                                 0x4da99a31                                         
LssbFIsSublineEmpty                                                                                  0xed2b611c                                         
LssbGetDupSubline                                                                                    0x0e8b7534                                         
LssbGetDurTrailInSubline                                                                             0x5c291409                                         
LssbGetDurTrailWithPensInSubline                                                                     0xb2c2d3db                                         
LssbGetNumberDnodesInSubline                                                                         0xc88dd928                                         
LssbGetObjDimSubline                                                                                 0x78e3e2c0                                         
LssbGetPlsrunsFromSubline                                                                            0xf1d30296                                         
LssbGetVisibleDcpInSubline                                                                           0x7aba37c7                                         
