DLL Path: C:\Windows\System32\DriverStore\FileRepository\prnms002.inf_amd64_5d462f21d19efdf9\Amd64\FXSAPI.DLL
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
FXSAPIFree                                                                                           0x4027dc92                                         
FXSAPIInitialize                                                                                     0xde384ee2                                         
FaxAbort                                                                                             0x5d3f6d5c                                         
FaxAccessCheck                                                                                       0x9966a794                                         
FaxAccessCheckEx                                                                                     0x8daee5f1                                         
FaxAccessCheckEx2                                                                                    0x438ba443                                         
FaxAddOutboundGroupA                                                                                 0xf80f9a8b                                         
FaxAddOutboundGroupW                                                                                 0xf80f9aa1                                         
FaxAddOutboundRuleA                                                                                  0xf8c91cb6                                         
FaxAddOutboundRuleW                                                                                  0xf8c91ccc                                         
FaxAnswerCall                                                                                        0x227de690                                         
FaxCheckValidFaxFolder                                                                               0x040868cd                                         
FaxClose                                                                                             0x5d691a3a                                         
FaxCompleteJobParamsA                                                                                0x9acb6abd                                         
FaxCompleteJobParamsW                                                                                0x9acb6ad3                                         
FaxConnectFaxServerA                                                                                 0x0090c1a5                                         
FaxConnectFaxServerW                                                                                 0x0090c1bb                                         
FaxCreateAccount                                                                                     0xe865b305                                         
FaxDeleteAccount                                                                                     0x711c37e4                                         
FaxEnableRoutingMethodA                                                                              0x76bd8235                                         
FaxEnableRoutingMethodW                                                                              0x76bd824b                                         
FaxEndMessagesEnum                                                                                   0x3c1487c8                                         
FaxEnumAccounts                                                                                      0x8853ebd9                                         
FaxEnumGlobalRoutingInfoA                                                                            0x33f6cd9f                                         
FaxEnumGlobalRoutingInfoW                                                                            0x33f6cdb5                                         
FaxEnumJobsA                                                                                         0x4430a428                                         
FaxEnumJobsEx2                                                                                       0x12ea6ed6                                         
FaxEnumJobsExA                                                                                       0x12ea6ee5                                         
FaxEnumJobsExW                                                                                       0x12ea6efb                                         
FaxEnumJobsW                                                                                         0x4430a43e                                         
FaxEnumMessagesA                                                                                     0xb8b4cb12                                         
FaxEnumMessagesEx                                                                                    0xcf4e2e4e                                         
FaxEnumMessagesW                                                                                     0xb8b4cb28                                         
