DLL Path: C:\Windows\System32\wimgapi.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
DllCanUnloadNow                                                                                      0x3cd7dcca                                         
DllMain                                                                                              0x79f31ec6                                         
WIMAddImagePath                                                                                      0xe75d6dcb                                         
WIMAddImagePaths                                                                                     0xd30b279e                                         
WIMAddWimbootEntry                                                                                   0xfa42f40e                                         
WIMApplyImage                                                                                        0x6bb5635b                                         
WIMApplyInstance                                                                                     0x79f26fad                                         
WIMCaptureImage                                                                                      0xf2ab6749                                         
WIMCaptureInstance                                                                                   0x275014db                                         
WIMCloseHandle                                                                                       0xd78d5d94                                         
WIMCommitImageHandle                                                                                 0x477c608a                                         
WIMCopyFile                                                                                          0xb20f5a2d                                         
WIMCreateFile                                                                                        0xdd6a4886                                         
WIMCreateFileEx                                                                                      0xe11e8b63                                         
WIMCreateImageFile                                                                                   0xc75cc229                                         
WIMCreateWofCompressedFile                                                                           0x49ff36a7                                         
WIMDeleteImage                                                                                       0xbc2d6748                                         
WIMDeleteImageMounts                                                                                 0x7a77a14e                                         
WIMEnumImageFiles                                                                                    0x602a383d                                         
WIMExportImage                                                                                       0x23dfdeb7                                         
WIMExtractImageDirectory                                                                             0xdeb31325                                         
WIMExtractImagePath                                                                                  0x48a2003d                                         
WIMExtractImagePathByWimHandle                                                                       0x4727e8d1                                         
WIMExtractInstancePath                                                                               0x2dcb496f                                         
WIMFindFirstImageFile                                                                                0xed28765e                                         
WIMFindFirstInstanceFile                                                                             0xfd0240d0                                         
WIMFindNextImageFile                                                                                 0x525135b5                                         
WIMFindNextInstanceFile                                                                              0x9a1654c7                                         
WIMGetAttributes                                                                                     0x275f5bd9                                         
WIMGetImageCount                                                                                     0x352085de                                         
WIMGetImageInformation                                                                               0xf0345ddb                                         
WIMGetInstanceCount                                                                                  0xc98e5b30                                         
WIMGetInstanceInformation                                                                            0x3f1568ad                                         
WIMGetMessageCallbackCount                                                                           0x1884b50d                                         
WIMGetMountedImageHandle                                                                             0xb8e1a97d                                         
WIMGetMountedImageInfo                                                                               0x4b29a2dd                                         
WIMGetMountedImageInfoFromHandle                                                                     0xbe9687dd                                         
WIMGetMountedImages                                                                                  0x8ffdafc4                                         
WIMGetWIMBootEntries                                                                                 0x92b3c28d                                         
WIMGetWIMBootWIMPath                                                                                 0xa328a82d                                         
WIMGetWimFileSize                                                                                    0xa836887a                                         
WIMInitFileIOCallbacks                                                                               0xcf2c9c1e                                         
WIMInitializeWofDriver                                                                               0xc6b05e1c                                         
WIMIsCurrentSystemWimboot                                                                            0x644ed097                                         
WIMIsReferenceWim                                                                                    0xfc9d1c0a                                         
WIMLoadImage                                                                                         0x58ed0135                                         
WIMLoadInstance                                                                                      0xc6587747                                         
WIMLoadOSInformation                                                                                 0x4112e87a                                         
WIMMountImage                                                                                        0x534b96a8                                         
WIMMountImageHandle                                                                                  0x3268b434                                         
WIMProcessCustomImage                                                                                0x1ab5f64f                                         
WIMReadFileEx                                                                                        0xfaae44ab                                         
WIMReadImageFile                                                                                     0x10255671                                         
WIMReadInstanceFile                                                                                  0x895d8c03                                         
WIMRedirectFolderBeforeApply                                                                         0x22ddc5b9                                         
WIMRegisterLogFile                                                                                   0x51100bb9                                         
WIMRegisterMessageCallback                                                                           0x5291dbe9                                         
WIMRemountImage                                                                                      0x82e73aff                                         
WIMSetBootImage                                                                                      0x19b3f295                                         
WIMSetCachedSigningLevel                                                                             0xcac8ec9d                                         
WIMSetFileIOCallbackTemporaryPath                                                                    0x77124053                                         
WIMSetImageInformation                                                                               0x3a7128e7                                         
WIMSetImageUserSpecifiedCreationTime                                                                 0x3afbca50                                         
WIMSetInstanceInformation                                                                            0x9f28e839                                         
WIMSetReferenceFile                                                                                  0x25db5c0d                                         
WIMSetTemporaryPath                                                                                  0x7430ad2e                                         
WIMSetWimGuid                                                                                        0xf0bf7b54                                         
WIMSingleInstanceFile                                                                                0x63884729                                         
WIMSplitFile                                                                                         0xd1f5321e                                         
WIMUnmountImage                                                                                      0xc603b26b                                         
WIMUnmountImageHandle                                                                                0xd6255637                                         
WIMUnregisterLogFile                                                                                 0xf8eef95c                                         
WIMUnregisterMessageCallback                                                                         0x5849bc8c                                         
WIMUpdateWIMBootEntry                                                                                0x3b036768                                         
WIMWriteFileWithIntegrity                                                                            0x72fe38b8                                         
