DLL Path: C:\Windows\System32\unattend.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
DllCanUnloadNow                                                                                      0x3cd7dcca                                         
DllMain                                                                                              0x79f31ec6                                         
UnattendAddResults                                                                                   0xd9a84d63                                         
UnattendCleanup                                                                                      0x0ce133d0                                         
UnattendCtxAddOrModifyNodeText                                                                       0x08e9cb74                                         
UnattendCtxBeginModify                                                                               0x85af8c44                                         
UnattendCtxCancelModify                                                                              0x6df2c385                                         
UnattendCtxCleanup                                                                                   0x2b4b685f                                         
UnattendCtxCommitModify                                                                              0x5aafbf88                                         
UnattendCtxCompareNodes                                                                              0xf1ce8b37                                         
UnattendCtxDeserialize                                                                               0xc9776268                                         
UnattendCtxDeserializeBuffer                                                                         0x7a14eae2                                         
UnattendCtxDeserializeFile                                                                           0xa1da85e8                                         
UnattendCtxDeserializeString                                                                         0xa1b1277f                                         
UnattendCtxDeserializeWithResults                                                                    0xf7d06356                                         
UnattendCtxEnumGet                                                                                   0xcb11a7cc                                         
UnattendCtxEnumOrderedSubNodes                                                                       0xd032d494                                         
UnattendCtxGetCount                                                                                  0x4bc72d60                                         
UnattendCtxGetCountByNode                                                                            0x423a6ee1                                         
UnattendCtxGetEnumValue                                                                              0x04d8ee69                                         
UnattendCtxGetEnumValueByNode                                                                        0x20a512aa                                         
UnattendCtxGetExpandedString                                                                         0xdba707d7                                         
UnattendCtxGetExpandedStringByNode                                                                   0xdd680698                                         
UnattendCtxGetFlag                                                                                   0x4fe0d531                                         
UnattendCtxGetFlagByNode                                                                             0x4b00ef72                                         
UnattendCtxGetLong                                                                                   0x4fe42de7                                         
UnattendCtxGetLongByNode                                                                             0xc00d78a8                                         
UnattendCtxGetNodeAttr                                                                               0xa1b84d58                                         
UnattendCtxGetNodeChild                                                                              0xd8df65a1                                         
UnattendCtxGetNodeValue                                                                              0xda336e7a                                         
UnattendCtxGetRootNode                                                                               0x6d7ed8e1                                         
UnattendCtxGetShowUI                                                                                 0xe97d9036                                         
UnattendCtxGetShowUIFromNode                                                                         0x948a6170                                         
UnattendCtxGetString                                                                                 0xea58232e                                         
UnattendCtxGetStringByNode                                                                           0xfa4c072f                                         
UnattendCtxGetUlong                                                                                  0x4d0b27bc                                         
UnattendCtxGetUlongByNode                                                                            0xf2ffbe3d                                         
UnattendCtxOpenNode                                                                                  0xdc90f98f                                         
UnattendCtxOpenNodeByNode                                                                            0x101e6250                                         
UnattendCtxPrettyPrint                                                                               0x757d370c                                         
UnattendCtxRemoveAttr                                                                                0x5b0bd780                                         
UnattendCtxRemoveNode                                                                                0x5b12e10b                                         
UnattendCtxReplaceMatchedNodesWithText                                                               0xd1c9d503                                         
UnattendCtxReplaceNode                                                                               0x027bd3d9                                         
UnattendCtxSerialize                                                                                 0xf82f593f                                         
UnattendCtxSerializeSettingsStream                                                                   0x6788869c                                         
UnattendCtxSerializeToBuffer                                                                         0x2da5b43c                                         
UnattendCtxSerializeToBufferFromNode                                                                 0xbb812b76                                         
UnattendCtxSerializeToStream                                                                         0x5541de2e                                         
UnattendCtxSerializeToStreamFromNode                                                                 0xcad92768                                         
UnattendCtxSetNodeName                                                                               0xe2179b8a                                         
UnattendCtxSetString                                                                                 0x602d6f3a                                         
UnattendCtxSetStringByNode                                                                           0xa1a52c3b                                         
UnattendCtxSpliceTrees                                                                               0xbb14405a                                         
UnattendDeserializeWithResults                                                                       0x4d4486a7                                         
UnattendEnumFree                                                                                     0x4195843f                                         
UnattendFindAnswerFile                                                                               0x60940559                                         
UnattendFindAnswerFileSkipPantherFolder                                                              0xe28e763e                                         
UnattendFindAnswerFileWithResults                                                                    0x7b9eada7                                         
UnattendFindFileFromCmdLine                                                                          0xba768699                                         
UnattendFormatPath                                                                                   0xefdd07de                                         
UnattendFreeNode                                                                                     0x3be15430                                         
UnattendFreeResults                                                                                  0x081a935c                                         
UnattendFreeSetting                                                                                  0x55264ea8                                         
UnattendGetCount                                                                                     0x601666f1                                         
UnattendGetFirstFailingSetting                                                                       0x480fcf68                                         
UnattendGetFlag                                                                                      0x3176a0a2                                         
UnattendGetImplicitContext                                                                           0xb8ea47c8                                         
UnattendGetString                                                                                    0x888e8edf                                         
UnattendIsNodeValid                                                                                  0xc71ff3da                                         
UnattendIsPassUnusedInCtx                                                                            0x11d1d7b5                                         
UnattendMarkPassUsedInCtx                                                                            0x5be49f81                                         
UnattendUsedPassesExistInCtx                                                                         0xae53617b                                         
