DLL Path: C:\Windows\System32\drivers\msrpc.sys
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
DllInitialize                                                                                        0x64e77af3                                         
DllUnload                                                                                            0xd6cc2224                                         
I_RpcAllocate                                                                                        0x3c1c5a77                                         
I_RpcCompleteAndFree                                                                                 0xc8766b20                                         
I_RpcExceptionFilter                                                                                 0xa6846507                                         
I_RpcFreeBuffer                                                                                      0xc0912fee                                         
I_RpcFreePipeBuffer                                                                                  0x6385983c                                         
I_RpcGetBuffer                                                                                       0x04e77acc                                         
I_RpcGetBufferWithObject                                                                             0x3f77ffdf                                         
I_RpcGetCompleteAndFreeRoutine                                                                       0x40f1d126                                         
MesBufferHandleReset                                                                                 0xcb873cb3                                         
MesDecodeBufferHandleCreate                                                                          0x6e4dbf68                                         
MesDecodeIncrementalHandleCreate                                                                     0x826d08a0                                         
MesEncodeDynBufferHandleCreate                                                                       0x1564861d                                         
MesEncodeFixedBufferHandleCreate                                                                     0x9acfbd02                                         
MesEncodeIncrementalHandleCreate                                                                     0xf004ee8a                                         
MesHandleFree                                                                                        0x649c6ed8                                         
MesIncrementalHandleReset                                                                            0x2365386b                                         
MesInqProcEncodingId                                                                                 0x752a6bba                                         
NDRCContextBinding                                                                                   0x085b422c                                         
NDRCContextMarshall                                                                                  0xdd2916c5                                         
NDRCContextUnmarshall                                                                                0xe825b188                                         
Ndr64AsyncClientCall                                                                                 0x1ded7cac                                         
NdrAllocate                                                                                          0x7b7a6cee                                         
NdrAsyncClientCall                                                                                   0x6a704082                                         
NdrClientCall2                                                                                       0xa742cc76                                         
NdrClientCall3                                                                                       0xa742cc77                                         
NdrClientContextMarshall                                                                             0x6a7ead81                                         
NdrClientContextUnmarshall                                                                           0x213be744                                         
NdrClientInitialize                                                                                  0x9d249c9a                                         
NdrClientInitializeNew                                                                               0x9084e7a4                                         
NdrMesProcEncodeDecode                                                                               0xb34b3d54                                         
NdrMesProcEncodeDecode2                                                                              0x1cb2e806                                         
NdrMesProcEncodeDecode3                                                                              0x1cb2e807                                         
NdrMesSimpleTypeAlignSize                                                                            0x63f42880                                         
NdrMesSimpleTypeAlignSizeAll                                                                         0x65aa7b59                                         
NdrMesSimpleTypeDecode                                                                               0xd3df999e                                         
NdrMesSimpleTypeDecodeAll                                                                            0x8fbcbfb7                                         
NdrMesSimpleTypeEncode                                                                               0xd6d79ec8                                         
NdrMesSimpleTypeEncodeAll                                                                            0x5289aca1                                         
NdrMesTypeAlignSize                                                                                  0x19f90096                                         
NdrMesTypeAlignSize2                                                                                 0x59191388                                         
NdrMesTypeAlignSize3                                                                                 0x59191389                                         
NdrMesTypeDecode                                                                                     0x7c877974                                         
NdrMesTypeDecode2                                                                                    0x0d76a826                                         
NdrMesTypeDecode3                                                                                    0x0d76a827                                         
NdrMesTypeEncode                                                                                     0x7f7f7e9e                                         
NdrMesTypeEncode2                                                                                    0x6f6f5290                                         
NdrMesTypeEncode3                                                                                    0x6f6f5291                                         
NdrMesTypeFree2                                                                                      0x80106c24                                         
NdrMesTypeFree3                                                                                      0x80106c25                                         
RpcAsyncCancelCall                                                                                   0x3a4ecb0a                                         
RpcAsyncCompleteCall                                                                                 0x07fa80bd                                         
RpcAsyncGetCallStatus                                                                                0x310e94a8                                         
RpcAsyncInitializeHandle                                                                             0x2fe48ea6                                         
RpcBindingBind                                                                                       0xaabde662                                         
RpcBindingCopy                                                                                       0xaabe8ca0                                         
RpcBindingCreateW                                                                                    0xed4806b0                                         
RpcBindingFree                                                                                       0xaac03d07                                         
RpcBindingReset                                                                                      0x039a1f08                                         
RpcBindingSetAuthInfoExW                                                                             0x867e81e3                                         
RpcBindingSetAuthInfoW                                                                               0xa652dd26                                         
RpcBindingSetOption                                                                                  0x00409a4a                                         
RpcBindingUnbind                                                                                     0x7e7714a5                                         
RpcExceptionFilter                                                                                   0x872613ff                                         
RpcRaiseException                                                                                    0x7c0db92d                                         
RpcSsDestroyClientContext                                                                            0x2d73e9de                                         
RpcStringFreeW                                                                                       0x8fe9433a                                         
UuidCompare                                                                                          0x4d25d543                                         
UuidCreate                                                                                           0x67615a30                                         
UuidCreateNil                                                                                        0x6936c5f3                                         
UuidCreateSequential                                                                                 0x1d4f2b4b                                         
UuidEqual                                                                                            0x1a8bb514                                         
UuidFromStringW                                                                                      0xfb4fa7de                                         
UuidIsNil                                                                                            0x1ad48afb                                         
UuidToStringW                                                                                        0x234d0f0d                                         
