DLL Path: C:\Windows\System32\wiaservc.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
DllRegisterServer                                                                                    0x11369e1d                                         
DllUnregisterServer                                                                                  0xc0c1a320                                         
ServiceMain                                                                                          0x0747703b                                         
wiasCreateChildAppItem                                                                               0xe2aa3461                                         
wiasCreateDrvItem                                                                                    0x734fbd28                                         
wiasCreateLogInstance                                                                                0x80b5f264                                         
wiasCreatePropContext                                                                                0x4c744ed3                                         
wiasDebugError                                                                                       0x36f4466a                                         
wiasDebugTrace                                                                                       0x38036c0f                                         
wiasDownSampleBuffer                                                                                 0xb68f450d                                         
wiasFormatArgs                                                                                       0x1d69e70f                                         
wiasFreePropContext                                                                                  0x62201ae1                                         
wiasGetChangedValueFloat                                                                             0x2457e736                                         
wiasGetChangedValueGuid                                                                              0x6db5c869                                         
wiasGetChangedValueLong                                                                              0x6db86d70                                         
wiasGetChangedValueStr                                                                               0x606a8e59                                         
wiasGetChildrenContexts                                                                              0xf38d607a                                         
wiasGetContextFromName                                                                               0x156d4713                                         
wiasGetDrvItem                                                                                       0x40d84bf4                                         
wiasGetImageInformation                                                                              0xda84a002                                         
wiasGetItemType                                                                                      0x6df1f58a                                         
wiasGetPropertyAttributes                                                                            0xc09bc925                                         
wiasGetRootItem                                                                                      0x532b64ac                                         
wiasIsPropChanged                                                                                    0x4f464620                                         
wiasParseEndorserString                                                                              0xea9f7ced                                         
wiasPrintDebugHResult                                                                                0x5aacc914                                         
wiasQueueEvent                                                                                       0x7361dca0                                         
wiasReadMultiple                                                                                     0x147e5021                                         
wiasReadPropBin                                                                                      0xb9f7f5cf                                         
wiasReadPropFloat                                                                                    0x1816bdec                                         
wiasReadPropGuid                                                                                     0xf8f9a05f                                         
wiasReadPropLong                                                                                     0xf8fc4566                                         
wiasReadPropStr                                                                                      0xb9f83f8f                                         
wiasSendEndOfPage                                                                                    0xe1436ecc                                         
wiasSetItemPropAttribs                                                                               0xdd40d6ee                                         
wiasSetItemPropNames                                                                                 0xab833389                                         
wiasSetPropChanged                                                                                   0x6bbf77f0                                         
wiasSetPropertyAttributes                                                                            0x8d378731                                         
wiasSetValidFlag                                                                                     0xeb907e0f                                         
wiasSetValidListFloat                                                                                0x35ccede7                                         
wiasSetValidListGuid                                                                                 0xea5c3cfa                                         
wiasSetValidListLong                                                                                 0xea5ee201                                         
wiasSetValidListStr                                                                                  0x0edc34ca                                         
wiasSetValidRangeFloat                                                                               0x23672818                                         
wiasSetValidRangeLong                                                                                0xf1921a12                                         
wiasUpdateScanRect                                                                                   0x5eda78af                                         
wiasUpdateValidFormat                                                                                0x78fa6275                                         
wiasValidateItemProperties                                                                           0xcdd10aff                                         
wiasWriteBufToFile                                                                                   0x4e7ed3a4                                         
wiasWriteMultiple                                                                                    0xbd5579b0                                         
wiasWritePageBufToFile                                                                               0x69b06ee1                                         
wiasWritePageBufToStream                                                                             0xb6a5200d                                         
wiasWritePropBin                                                                                     0x4ab8a97e                                         
wiasWritePropFloat                                                                                   0xdbd3195b                                         
wiasWritePropGuid                                                                                    0xa1d0c9ee                                         
wiasWritePropLong                                                                                    0xa1d36ef5                                         
wiasWritePropStr                                                                                     0x4ab8f33e                                         
