DLL Path: C:\Windows\System32\TpmCoreProvisioning.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
DllCanUnloadNow                                                                                      0x3cd7dcca                                         
Tpm20CanClearUsingAuthPolicy                                                                         0x7abae2f9                                         
Tpm20ClearUsingAuthPolicy                                                                            0x13eb1707                                         
Tpm20GetCompleteManufacturerVersion                                                                  0x19461764                                         
Tpm20IsResetLockoutCountNeeded                                                                       0x73ecd426                                         
Tpm20ResetLockoutCountIfNeeded                                                                       0xe3118219                                         
Tpm2CreateWindowsNvBits                                                                              0x42c4341d                                         
Tpm2ReadWindowsNvBit                                                                                 0xb69fc832                                         
Tpm2SetWindowsNvBit                                                                                  0x73664c22                                         
TpmAddBlockedCommand                                                                                 0xe63b4052                                         
TpmCertCheckEkCertMatchedEkPub                                                                       0xac4dbf6d                                         
TpmCertDeleteHealthCert                                                                              0x47390c7b                                         
TpmCertDeleteHealthEndpoint                                                                          0x8a2eaf0e                                         
TpmCertGetCurrentProtocolVersion                                                                     0x81e03fdf                                         
TpmCertGetEkCertFromWeb                                                                              0x6247dab4                                         
TpmCertGetFormattedHASUrl                                                                            0x2b342d79                                         
TpmCertGetFormattedUrl                                                                               0x2ee3b83d                                         
TpmCertGetFwLinkId                                                                                   0x0b08f7dc                                         
TpmCertGetHASProtocolVersion                                                                         0x756a0eb8                                         
TpmCertGetHealthCert                                                                                 0x1e962f28                                         
TpmCertGetHealthCertFromWeb                                                                          0x38a32b5a                                         
TpmCertGetHealthCorrelationId                                                                        0x3cfedac9                                         
TpmCertGetHealthEndpoint                                                                             0x3b87603b                                         
TpmCertGetHealthForceRetrieve                                                                        0x24563c4f                                         
TpmCertGetHealthStatusCode                                                                           0xac1eb1b9                                         
TpmCertGetHealthStatusRequestBlob                                                                    0x27e8c446                                         
TpmCertGetIsActiveZeroExhaust                                                                        0xe35b3c1e                                         
TpmCertGetMaximumSupportedProtocolVersion                                                            0x421d3880                                         
TpmCertGetPreferredMaximumProtocolVersion                                                            0x851b8ef9                                         
TpmCertGetTpmManufacturerId                                                                          0xdd07186f                                         
TpmCertGetWindowsAik                                                                                 0xba2bb9c4                                         
TpmCertInstallEkCertInRegistry                                                                       0x67dcdac9                                         
TpmCertInstallNvEkCerts                                                                              0x349e28f0                                         
TpmCertIsHealthCertOnBootEnabled                                                                     0xd59f1e80                                         
TpmCertParseHealthResponse                                                                           0x416b4224                                         
TpmCertPostHealthXmlData                                                                             0x8fb1da4b                                         
TpmCertQueryEkPub                                                                                    0xb10fdc11                                         
TpmCertSetEkAttestationOverride                                                                      0xcbf90fb0                                         
TpmCertSetHealthEndpoint                                                                             0x1dbdf847                                         
TpmCertSetHealthForceRetrieve                                                                        0x8469bbdb                                         
TpmCertSetHealthStatusCode                                                                           0xf65b7cc5                                         
TpmCertSetPreferredMaximumProtocolVersion                                                            0x275ec085                                         
TpmCertVerifyHealthCertFromWeb                                                                       0x9d9c426f                                         
TpmChangeOwnerAuth                                                                                   0xe6091979                                         
TpmCheckCreateWindowsAIK                                                                             0xf9fc5ae8                                         
TpmCheckIFXRSAKeyGenVulnerability                                                                    0x3682b74e                                         
TpmClear                                                                                             0xb203621d                                         
TpmClearUsingPhysicalPresence                                                                        0x81708095                                         
TpmClearWithPolicyOrPPI                                                                              0xa09d4cf3                                         
TpmConvertToOwnerAuth                                                                                0x4a2baf57                                         
TpmCreateEndorsementKeyPair                                                                          0x5b44acc3                                         
TpmCreateHealthAttestationClaim                                                                      0xbac36b76                                         
TpmCreateHealthStatusClaim                                                                           0x60e240ca                                         
TpmDeleteOwnerAuth                                                                                   0x4dcc2ec6                                         
TpmDisable                                                                                           0x875c418a                                         
TpmDisableAutoProvisioning                                                                           0xd15a05aa                                         
TpmEKCertValidateAndCleanup                                                                          0x61d39119                                         
TpmEnable                                                                                            0xf73bfa5d                                         
TpmEnableAutoProvisioning                                                                            0xc33f047d                                         
TpmEnrollWindowsAikCertificate                                                                       0x81e26905                                         
TpmGatherLogs                                                                                        0x34823426                                         
TpmGatherTpmData                                                                                     0x8456123c                                         
TpmGetCapLockoutInfo                                                                                 0x863731b7                                         
TpmGetDeviceInformation                                                                              0x27a7fe2c                                         
TpmGetDictionaryAttackParameters                                                                     0x8e66b2b8                                         
TpmGetEffectiveGroupPolicyOwnerAuthLevel                                                             0xf30e6ab9                                         
TpmGetEndorsementKeyCertificateState                                                                 0x58373c87                                         
TpmGetHealthCertRequest                                                                              0xb5e22d83                                         
TpmGetOrderlyShutdownInfo                                                                            0xc0a9843f                                         
TpmGetOwnerAuth                                                                                      0xb6562913                                         
TpmGetOwnerAuthForEscrow                                                                             0x706b82cd                                         
TpmGetOwnerAuthStatus                                                                                0x3329dfb7                                         
TpmGetOwnershipAuthBits                                                                              0xc2190e19                                         
TpmGetPPIVersion                                                                                     0x0325abe5                                         
TpmGetPhysicalPresenceConfirmationStatus                                                             0x7bfda5d5                                         
TpmGetPhysicalPresenceRequest                                                                        0x800a8811                                         
TpmGetPhysicalPresenceResponse                                                                       0x85b0c7b7                                         
TpmGetPhysicalPresenceTransition                                                                     0x79cdd393                                         
TpmGetPssSalt                                                                                        0xefbc3320                                         
TpmGetRandomAuthValue                                                                                0x03d5b766                                         
TpmGetSignedEKFromVendorCommand                                                                      0x95b1c381                                         
TpmGetSrkADThumbprint                                                                                0xc361d5f8                                         
TpmGetSrkPublicKeyModulus                                                                            0x4b250fb7                                         
TpmGetTcgLog                                                                                         0xaa96f716                                         
TpmGetTpmVersion                                                                                     0xdc20002d                                         
TpmGetVerificationRequest                                                                            0x5c4255e2                                         
TpmGet_IsPpiVersion12                                                                                0x3aa6f2a3                                         
TpmGet_IsTpmPresent                                                                                  0xe6795023                                         
TpmGet_IsTpmVersion20                                                                                0x0e9eacca                                         
TpmGet_ManufacturerId                                                                                0xa63f676f                                         
TpmGet_ManufacturerVersion                                                                           0x9f3e69a8                                         
TpmGet_ManufacturerVersionInfo                                                                       0x8654e6d4                                         
TpmGet_PhysicalPresenceVersionInfo                                                                   0x516cd339                                         
TpmGet_SpecVersion                                                                                   0xde9a0c86                                         
TpmGet_TpmVersionInfo                                                                                0xb3a41d38                                         
TpmHasVulnerableFW                                                                                   0x84e1403f                                         
TpmHealthCertGetAndVerify                                                                            0xb3acbbc2                                         
TpmImportOwnerAuth                                                                                   0xb11602ce                                         
TpmIsActivated                                                                                       0xb6c85b87                                         
TpmIsAutoProvisioningEnabled                                                                         0x3bcebe5d                                         
TpmIsAutoProvisioningEnabledEx                                                                       0x6a77d2fa                                         
TpmIsCommandBlocked                                                                                  0x07bc1085                                         
TpmIsCommandPresent                                                                                  0x4abe0f92                                         
TpmIsEnabled                                                                                         0x99b80e3d                                         
TpmIsEndorsementKeyPairPresent                                                                       0x04cd2c2c                                         
TpmIsFIPS                                                                                            0x00dbdb24                                         
TpmIsKeyAttestationCapable                                                                           0xe7186ff3                                         
TpmIsLockedOut                                                                                       0xb210e2dc                                         
TpmIsOwned                                                                                           0x1d13d7ef                                         
TpmIsOwnerClearDisabled                                                                              0xdbcf757c                                         
TpmIsOwnershipAllowed                                                                                0xef426a59                                         
TpmIsPhysicalClearDisabled                                                                           0x3f9a9bce                                         
TpmIsPhysicalPresenceHardwareEnabled                                                                 0x70ecb03d                                         
TpmIsReady                                                                                           0x1d400b47                                         
TpmIsReadyInformation                                                                                0x48aa7d4d                                         
TpmIsSrkAuthCompatible                                                                               0x6df526d4                                         
TpmIsUseLegacyDictionaryAttackParametersPolicySet                                                    0x22f52692                                         
TpmManufacturerId_From_TpmVersionInfo                                                                0x5bcb6d25                                         
TpmManufacturerVersionInfo_From_TpmVersionInfo                                                       0xe6585e2a                                         
TpmManufacturerVersion_From_TpmVersionInfo                                                           0x2c6d3a7e                                         
TpmOwnerAuthEscrowed                                                                                 0xfad2d90f                                         
TpmPrepForNgc                                                                                        0x5ca9512c                                         
TpmProvision                                                                                         0x912e981f                                         
TpmRemoveBlockedCommand                                                                              0x81b6e717                                         
TpmRemoveRegisteredWindowsAIK                                                                        0x93c0c0f2                                         
TpmResetAuthLockOut                                                                                  0xb9752c0c                                         
TpmResetSrkAuth                                                                                      0x0a1ccedb                                         
TpmRetrieveEkCertOrReschedule                                                                        0x32d353ff                                         
TpmRetrieveEkCertificate                                                                             0xd3f529af                                         
TpmRetrieveEkCertificateURL                                                                          0x62b1f3c2                                         
TpmRetrieveHealthCertOrReschedule                                                                    0xae76f865                                         
TpmRetrieveHealthCertificate                                                                         0x7d20f655                                         
TpmSelfTest                                                                                          0x06d58e40                                         
TpmSetDictionaryAttackParameters                                                                     0x97b5bcc4                                         
TpmSetInstance                                                                                       0x33404397                                         
TpmSetPhysicalPresenceRequest                                                                        0xb5aaed9d                                         
TpmSetPhysicalPresenceRequestEx                                                                      0xcc1cd23a                                         
TpmSetToLegacyDictionaryAttackParameters                                                             0xe44a7ddc                                         
TpmSpecVersion_From_TpmVersionInfo                                                                   0x9785a75c                                         
TpmTakeOwnership                                                                                     0x2294b6da                                         
TpmUnattendedSetup                                                                                   0x88e9e853                                         
TpmVerifyDeviceHealth                                                                                0xb65ea671                                         
TpmWriteInformationSnapshotFile                                                                      0xac9707b7                                         
