DLL Path: C:\Windows\System32\MosHostClient.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
MapsPackageAddMapPackageAsync                                                                        0xb37b2d53                                         
MapsPackageClose                                                                                     0x5e1cd8d8                                         
MapsPackageFindNearbyPackagesAsync                                                                   0x259b96c1                                         
MapsPackageFree                                                                                      0x02dbd364                                         
MapsPackageGetPackages                                                                               0x46e607c1                                         
MapsPackageOpen                                                                                      0x02e0ba54                                         
MapsStorageClose                                                                                     0x36be4961                                         
MapsStorageFree                                                                                      0xcb5cd6cd                                         
MapsStorageGetCurrentLocation                                                                        0x4098b3a7                                         
MapsStorageGetDataDirectory                                                                          0x4a11141a                                         
MapsStorageGetLocations                                                                              0x1d32baf7                                         
MapsStorageGetMigrationState                                                                         0xbc917076                                         
MapsStorageOpen                                                                                      0xcb61bdbd                                         
MapsStorageQueueSwitchToDefaultExternalStorage                                                       0xcd7fa4a2                                         
MapsStorageUseDefaultExternalStorage                                                                 0x1df19255                                         
MapsStorageValidateLocationAsync                                                                     0xfb83fd2c                                         
MosCacheStateGetSizes                                                                                0x4f850877                                         
MosCacheStateSetMaxSize                                                                              0x94b2f3f6                                         
MosCacheStateSetSlotSize                                                                             0xf0a771b2                                         
MosCacheStateSnapshot                                                                                0xed2718f9                                         
MosCacheStateUnuseSlot                                                                               0x84866b1b                                         
MosCacheStateUseSlot                                                                                 0xbc8a3eb8                                         
MosDeleteDataAsyncOperation                                                                          0x44c809f0                                         
MosGetBrowseCacheSizeInMBytes                                                                        0x657530a0                                         
MosGetCopyrightString                                                                                0x10b32a24                                         
MosGetDataAsync                                                                                      0x5288964c                                         
MosGetDataAsyncOperation                                                                             0xceab2f9d                                         
MosGetDataDirectory                                                                                  0xe9914ae3                                         
MosGetResourceDirectory                                                                              0x06e665d1                                         
MosHostClose                                                                                         0x914bf748                                         
MosHostFree                                                                                          0x0468e3d4                                         
MosHostOpen                                                                                          0x046dcac4                                         
MosReportCacheMiss                                                                                   0xbc3d8d00                                         
MosRequestResourceLock                                                                               0x705d86ce                                         
MosRequestResourceUnlock                                                                             0x12cbd511                                         
OdmlAddMapPackages                                                                                   0xfe48cbb7                                         
OdmlCancelMapDataMigration                                                                           0x663a90b9                                         
OdmlCancelMapPackage                                                                                 0x87d4a6e1                                         
OdmlClose                                                                                            0xf5ad1e07                                         
OdmlDeleteAllMaps                                                                                    0xdfe8092e                                         
OdmlFindNearbyPackagesAsync                                                                          0x56d3e1b0                                         
OdmlFree                                                                                             0x7bd0aeb3                                         
OdmlGetAutoUpdateEnabled                                                                             0x6bb6a418                                         
OdmlGetAvailablePackages                                                                             0x78d8a2d1                                         
OdmlGetCopyrightString                                                                               0x3d56cf81                                         
OdmlGetIsStorageStateValid                                                                           0x77393bf3                                         
OdmlGetShouldUseWlanString                                                                           0x2306b996                                         
OdmlGetUpdateOnlyOnWifi                                                                              0x8a1f58c2                                         
OdmlGetUserPackages                                                                                  0xa426e68f                                         
OdmlOpen                                                                                             0x7bd595a3                                         
OdmlRemoveMapPackages                                                                                0x6065b2bc                                         
OdmlSetAutoUpdateEnabled                                                                             0xfd8cd0a4                                         
OdmlSetUpdateOnlyOnWifi                                                                              0xd45c23ce                                         
OdmlStartCheckForUpdates                                                                             0x1e33e45a                                         
OdmlStartInstallUpdate                                                                               0x4e1781f9                                         
OdmlStartMapDataMigration                                                                            0xb6a7ace1                                         
