DLL Path: C:\Windows\System32\windows.storage.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
AssocCreateForClasses                                                                                0x42f50367                                         
AssocGetDetailsOfPropKey                                                                             0xe7c9a8c3                                         
AssocShouldProcessUseAppToAppLaunching                                                               0x62d5d097                                         
CCachedShellItem_CreateInstance                                                                      0xf32b094f                                         
CCollectionFactory_CreateInstance                                                                    0xe89a8934                                         
CDesktopFolder_CreateInstanceWithBindContext                                                         0x62f3d5a4                                         
CFSFolder_AdjustForSlowColumn                                                                        0xdd408061                                         
CFSFolder_CreateFolder                                                                               0x44aeb84c                                         
CFSFolder_IsCommonItem                                                                               0x16aa1570                                         
CFileOperationRecorder_CreateInstance                                                                0x205dfbf7                                         
CFreeThreadedItemContainer_CreateInstance                                                            0x6fde69c5                                         
CMruLongList_CreateInstance                                                                          0x35202d10                                         
CPrivateProfileCache_Save                                                                            0xc5d62f36                                         
CRegFolder_CreateAndInit                                                                             0x9ac5ef1c                                         
CRegFolder_CreateInstance                                                                            0x7b92eb4a                                         
CShellItemArrayAsCollection_CreateInstance                                                           0x35200956                                         
CShellItemArrayAsVirtualizedObjectArray_CreateInstance                                               0x90b44b93                                         
CShellItemArrayWithCommonParent_CreateInstance                                                       0xd5a2dca5                                         
CShellItemArray_CreateInstance                                                                       0x18dcdc56                                         
CShellItem_CreateInstance                                                                            0xd7b8b6f7                                         
CStorageItem_GetValidatedStorageItemObject                                                           0xbd1e7214                                         
CTaskAddDoc_Create                                                                                   0x2111df2d                                         
CViewSettings_CreateInstance                                                                         0x01f9713c                                         
CheckSmartScreenWithAltFile                                                                          0xf0cb60e7                                         
CopyDefaultLibrariesFromGroupPolicy                                                                  0x2e586bf3                                         
CreateExtrinsicPropertyStore                                                                         0x86c5b8e4                                         
CreateItemArrayFromItemStore                                                                         0x02239997                                         
CreateItemArrayFromObjectArray                                                                       0xa1a19db1                                         
CreateLocalizationDesktopIni                                                                         0xbd6d711c                                         
CreateSortColumnArray                                                                                0x9198f50e                                         
CreateStorageItemFromPath_FullTrustCaller                                                            0x34808285                                         
CreateStorageItemFromPath_FullTrustCaller_ForPackage                                                 0xaf9eb537                                         
CreateStorageItemFromPath_PartialTrustCaller                                                         0x784f84df                                         
CreateStorageItemFromShellItem                                                                       0x25776298                                         
CreateStorageItemFromShellItem_FullTrustCaller_ForPackage                                            0x34037511                                         
CreateVolatilePropertyStore                                                                          0x70687e8b                                         
CustomStatePropertyDescription_CreateWithItemPropertyStore                                           0x85652e5a                                         
CustomStatePropertyDescription_CreateWithStateIdentifier                                             0xe15619fd                                         
DataAccessCaches_InvalidateForLibrary                                                                0xa1bb27b4                                         
DeserializeTextToLink                                                                                0x4b85d76c                                         
DetermineFolderDestinationParentAppID                                                                0x07750298                                         
DllCanUnloadNow                                                                                      0x3cd7dcca                                         
DllGetActivationFactory                                                                              0xb8e9118b                                         
DllGetClassObject                                                                                    0xa38ae8ee                                         
DllMain                                                                                              0x79f31ec6                                         
DllRegisterServer                                                                                    0x11369e1d                                         
DllUnregisterServer                                                                                  0xc0c1a320                                         
DragQueryFileW                                                                                       0x7758c270                                         
EnumShellItemsFromEnumFullIdList                                                                     0x73c0e499                                         
GetCachedFileUpdateInformation                                                                       0xb6fa1666                                         
GetCommandProviderForFolderType                                                                      0x72915774                                         
GetFileUndoText                                                                                      0x6f297340                                         
GetFindDataForPath                                                                                   0x652803b4                                         
GetFindDataFromFileInformationByHandle                                                               0x21d94bc1                                         
GetInfoForFileInUse                                                                                  0x914a8abc                                         
GetRegDataDrivenCommand                                                                              0xd2a16f04                                         
GetRegDataDrivenCommandWithAssociation                                                               0x77d9773d                                         
GetSelectionStateFromItemArray                                                                       0x1b5a8eee                                         
GetSystemPersistedStorageItemList                                                                    0x3007d8dd                                         
GetSystemPersistedStorageItemListForUser                                                             0x9a325523                                         
GetThreadFlags                                                                                       0x8f593dca                                         
GetUserChoiceForUrl                                                                                  0xc58a4e49                                         
Global_WindowsStorage_MaxIcons                                                                       0xb96a5776                                         
Global_WindowsStorage_Untyped_FileClassSRWLock                                                       0x2c69cc77                                         
Global_WindowsStorage_Untyped_MountPoint                                                             0xc198b2b9                                         
Global_WindowsStorage_Untyped_pFileClassCacheTable                                                   0xc4f7e13e                                         
Global_WindowsStorage_Untyped_pFileHanderMap                                                         0x19c74bdc                                         
Global_WindowsStorage_Untyped_rgshil                                                                 0xc1541785                                         
Global_WindowsStorage_afNotRedirected                                                                0x45ddafa7                                         
Global_WindowsStorage_ccIcon                                                                         0x828468c3                                         
Global_WindowsStorage_csIconCache                                                                    0x59ffba27                                         
Global_WindowsStorage_csSCN                                                                          0x2ac71e0e                                         
Global_WindowsStorage_dwThreadBindCtx                                                                0x462cfa53                                         
Global_WindowsStorage_dwThreadInitializing                                                           0x58e4a872                                         
Global_WindowsStorage_esServerMode                                                                   0x8a4ebf68                                         
Global_WindowsStorage_fEndInitialized                                                                0x1de67007                                         
Global_WindowsStorage_fIconCacheHasBeenSuccessfullyCreated                                           0xc768ebea                                         
Global_WindowsStorage_fIconCacheIsValid                                                              0x852501c3                                         
Global_WindowsStorage_fNeedsInitBroadcast                                                            0x43764370                                         
Global_WindowsStorage_hwndSCN                                                                        0x85397829                                         
Global_WindowsStorage_iLastSysIcon                                                                   0x1562f339                                         
Global_WindowsStorage_iLastSystemColorDepth                                                          0xcd4b39ca                                         
Global_WindowsStorage_iUseLinkPrefix                                                                 0xce119ba6                                         
Global_WindowsStorage_lProcessClassCount                                                             0x40b5c29e                                         
Global_WindowsStorage_lrFlags                                                                        0xaaa96f3f                                         
Global_WindowsStorage_nImageManagerVersion                                                           0x13ea54a6                                         
Global_WindowsStorage_tlsChangeClientProxy                                                           0x4db5710e                                         
Global_WindowsStorage_tlsIconCache                                                                   0xa5c19be4                                         
Global_WindowsStorage_tlsThreadFlags                                                                 0x05359b8c                                         
Global_WindowsStorage_ulNextID                                                                       0x9281cee1                                         
GrantPathAccess_FullTrustCaller_ForPackage                                                           0x2fa96e59                                         
GrantWorkingDirectoryAccess_FullTrustCaller_ForPackage                                               0xbaaf79a2                                         
HideExtension                                                                                        0x7d538fbc                                         
ILAppendID                                                                                           0xa877e59f                                         
ILClone                                                                                              0xad5c89ab                                         
ILCloneFirst                                                                                         0x8daa87d3                                         
ILCombine                                                                                            0x7d7a7457                                         
ILFindChild                                                                                          0xe8c4fbbf                                         
ILFindLastID                                                                                         0x15e9d05c                                         
ILFree                                                                                               0xb7af35dc                                         
ILGetNext                                                                                            0x9a837559                                         
ILGetSize                                                                                            0x9a864475                                         
ILIsEqual                                                                                            0x51e11a4e                                         
ILIsParent                                                                                           0xa68a0780                                         
ILLoadFromStreamEx                                                                                   0x67432cd7                                         
ILRemoveLastID                                                                                       0x055fe869                                         
ILSaveToStream                                                                                       0x6b165f98                                         
IsLFNDriveW                                                                                          0x0db23932                                         
IsLibraryCreatedByPolicy                                                                             0x6df092f9                                         
IsLibraryPolicyEnabled                                                                               0xe20f1991                                         
IsNameListedUnderKey                                                                                 0x3b63b80e                                         
IsUserAnAdmin                                                                                        0xe04a8df8                                         
NeverProvidedByJunction                                                                              0xc3b5ae67                                         
PathCleanupSpec                                                                                      0x2f0a4d65                                         
PathContainedByManifestedKnownFolder_FullTrustCaller_ForPackage                                      0xf632d5e4                                         
PathIsExe                                                                                            0xb756ced0                                         
