DLL Path: C:\Windows\System32\PhoneOm.dll
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Function Name                                                                                        Function Djb2 Hash
----------------------------------------------------------------------------------------------------------------------------------------------------------------
CreatePhoneRpcClient                                                                                 0x53a85217                                         
DTMFModeListener_CreateInstance                                                                      0x4114bba3                                         
DllCanUnloadNow                                                                                      0x3cd7dcca                                         
DllGetActivationFactory                                                                              0xb8e9118b                                         
DllGetClassObject                                                                                    0xa38ae8ee                                         
GetBluetoothHandsFreeLineInfo                                                                        0x0f6e9bbf                                         
IsCallOriginManagerSupported                                                                         0x8ade3806                                         
PhoneAPIInitialize                                                                                   0xb5ad2bcb                                         
PhoneAPIUninitialize                                                                                 0x151fbd4e                                         
PhoneAcceptIncoming                                                                                  0xbe609983                                         
PhoneAcceptIncomingEx                                                                                0xd8ed0fa0                                         
PhoneAcceptUpgradingRealTimeTextCall                                                                 0x95409884                                         
PhoneAcceptVideo                                                                                     0x70382e06                                         
PhoneActivateVisualVoicemail                                                                         0x707f25bd                                         
PhoneAddListener                                                                                     0xbb416c6e                                         
PhoneAddVideo                                                                                        0xa06bf2ff                                         
PhoneCallCapabilityAccessCheck                                                                       0xfef49aad                                         
PhoneCallVoicemail                                                                                   0x9f1cb0f4                                         
PhoneCancelNonSeamlessUpgrade                                                                        0x8b7f3b55                                         
PhoneClearIdleCallsFromController                                                                    0x6146b58b                                         
PhoneConference                                                                                      0x76818657                                         
PhoneConfirmNonSeamlessUpgrade                                                                       0x445e321d                                         
PhoneDeactivateVisualVoicemail                                                                       0x50dedca6                                         
PhoneDial                                                                                            0xbc20e379                                         
PhoneDowngradeFromRealTimeTextCall                                                                   0xd93a0a42                                         
PhoneDropAccept                                                                                      0x70ff3b64                                         
PhoneDropAcceptEx                                                                                    0xadbbadc1                                         
PhoneDropVideo                                                                                       0x810aee0b                                         
PhoneEnableBluetoothHandsFree                                                                        0x82c7ce0c                                         
PhoneEnd                                                                                             0xa0da3a56                                         
PhoneExecutePendingDtmfWait                                                                          0xb1ef4a97                                         
PhoneExitEmergencyMode                                                                               0x6086c3bd                                         
PhoneExplicitCallTransfer                                                                            0x07b17582                                         
PhoneFinishRecording                                                                                 0x753b9e7d                                         
PhoneFlash                                                                                           0x40632a0d                                         
PhoneFormatPhoneNumber                                                                               0x9c80264b                                         
PhoneFreeCallInfo                                                                                    0x39d6b389                                         
PhoneFreeRecordingApplicationList                                                                    0xfeb1842e                                         
PhoneGetActiveAppByType                                                                              0x37338c59                                         
PhoneGetActiveSpamFilterApp                                                                          0x43e5a433                                         
PhoneGetAggregateBranding                                                                            0xa76b212b                                         
PhoneGetAppListByType                                                                                0xc0a63859                                         
PhoneGetAssistedDialNumber                                                                           0x8de41382                                         
PhoneGetAssistedDialSetting                                                                          0xa67fc4b7                                         
PhoneGetAvailableActions                                                                             0xe5bed371                                         
PhoneGetBlockPrivateNumbersSetting                                                                   0x5f58633f                                         
PhoneGetBlockUnknownNumbersSetting                                                                   0x9f0cf334                                         
PhoneGetBluetoothHandsFreeState                                                                      0x0e65c046                                         
PhoneGetBrandingText                                                                                 0x8d155fa9                                         
PhoneGetCallCounts                                                                                   0xff314797                                         
PhoneGetCallInfo                                                                                     0x6028b047                                         
PhoneGetCallState                                                                                    0x65f6e43c                                         
PhoneGetCallsInConference                                                                            0x813099fd                                         
PhoneGetCellularApiComponentInfo                                                                     0xee73d46c                                         
PhoneGetContactPictureHandle                                                                         0x125065d3                                         
PhoneGetDefaultOutgoingLine                                                                          0xd0a8efb8                                         
PhoneGetDeviceRealTimeTextAutomaticEnabled                                                           0x1c112db9                                         
PhoneGetDeviceRealTimeTextEnabled                                                                    0xd7b12b52                                         
PhoneGetDeviceSupportsVideoCalling                                                                   0x0c1efd50                                         
PhoneGetElapsedTime                                                                                  0x228c162c                                         
PhoneGetLinePublicInfo                                                                               0x3dbdb472                                         
PhoneGetLinePublicSettings                                                                           0x3c8af437                                         
PhoneGetLines                                                                                        0x9b8eec9a                                         
PhoneGetLinesEx                                                                                      0xbafc8477                                         
PhoneGetMute                                                                                         0x23bf437a                                         
PhoneGetNetworkAlert                                                                                 0x49ef9e21                                         
PhoneGetPreferredCallUpgradeLine                                                                     0xd052368a                                         
PhoneGetProviderLineInfo                                                                             0x268eca1e                                         
PhoneGetProviderLineLockInfo                                                                         0x11a471c7                                         
PhoneGetProviderLineServiceInfo                                                                      0x9a3fca6f                                         
PhoneGetProviderLineVvmConnectivityState                                                             0xa6cc22eb                                         
PhoneGetRecordingApplications                                                                        0x692170a3                                         
PhoneGetShouldMuteKeypad                                                                             0x8f2cd4e7                                         
PhoneGetSpeaker                                                                                      0xe5831e2a                                         
PhoneGetState                                                                                        0x9c136ae0                                         
PhoneGetVideoCapabilities                                                                            0x21c27820                                         
PhoneGetVideoCapabilitySharingSettings                                                               0xe8b228f5                                         
PhoneGetVisualVoicemailAccessor                                                                      0xa7bda01f                                         
PhoneGetVisualVoicemailBranding                                                                      0x12992b31                                         
PhoneGetVoicemailNumberAndOverrideInfo                                                               0x184fe780                                         
PhoneGetWiredHeadsetState                                                                            0xf20aa5d9                                         
PhoneHandleAppUninstallByType                                                                        0xfe148603                                         
PhoneInitiateCallUpgrade                                                                             0x7f20379a                                         
PhoneInitiateRetrievalOfCIDRestrictionSupport                                                        0xe1f508fc                                         
PhoneIsActionAvailable                                                                               0x7ae16b3a                                         
PhoneIsDtmfWaitPending                                                                               0x156f1800                                         
PhoneIsEmergencyNumber                                                                               0x055a4203                                         
PhoneIsImmediateDialString                                                                           0x7f8287fb                                         
PhoneIsPhoneNumberInBlockList                                                                        0xb48103bc                                         
PhoneIsVideoCallingEnabled                                                                           0xd80b1977                                         
PhoneIsVideoCallingSwitchActionable                                                                  0xd6332f10                                         
PhoneIsVoiceRoamingRestrictionActive                                                                 0x03d26ef0                                         
PhoneIsVvmSetupComplete                                                                              0xf4418fde                                         
PhoneLineAddCapabilities                                                                             0x66a7949a                                         
PhoneLineRemoveCapabilities                                                                          0xfa366c7f                                         
PhoneMapIddPrefixToPlus                                                                              0xc3173ce3                                         
PhoneMapPlusToDialingPrefix                                                                          0x9db5bcca                                         
PhoneMarkDataAffinityNotificationSeen                                                                0x94872310                                         
PhoneMarkVvmSetupComplete                                                                            0x980f3cad                                         
PhoneModifyCallForwarding                                                                            0x0a47a9f6                                         
PhoneModifyCallerIdSetting                                                                           0x01eac2a5                                         
PhoneModifyVideoCallingSetting                                                                       0x70ef23d6                                         
PhoneModifyVoicemailAddress                                                                          0xbe6f22c6                                         
PhoneNotificationHelper_CreateInstance                                                               0x0266786e                                         
PhonePauseRecording                                                                                  0x543b10ba                                         
PhonePrivate                                                                                         0xf62d8f5a                                         
PhonePublicDial                                                                                      0x28f001f8                                         
PhoneRefreshCallForwardingState                                                                      0xc75ca03e                                         
PhoneRefreshEcbmState                                                                                0xf3df5ec6                                         
PhoneRefreshVideoCallingSetting                                                                      0x2dde369d                                         
PhoneRejectIncoming                                                                                  0x6e80af30                                         
PhoneRejectIncomingForTextReply                                                                      0xa2f9d288                                         
PhoneRejectVideo                                                                                     0x9a275ad3                                         
PhoneRemoveListener                                                                                  0x1a0306d3                                         
PhoneSaveVvmPassword                                                                                 0x114edd9a                                         
PhoneSendDTMF                                                                                        0xa2438394                                         
PhoneSendDTMFStart                                                                                   0x774819a2                                         
PhoneSendDTMFStop                                                                                    0x58f2ad3a                                         
PhoneSendRealTimeTextData                                                                            0x046a10fb                                         
PhoneSetActiveAppByType                                                                              0x603d25e5                                         
PhoneSetActiveSpamFilterApp                                                                          0xa3f923bf                                         
PhoneSetBlockPrivateNumbersSetting                                                                   0x68a76d4b                                         
PhoneSetBlockUnknownNumbersSetting                                                                   0xa85bfd40                                         
PhoneSetBluetoothHfpCallAudioTransfer                                                                0x9e6ad3b2                                         
PhoneSetCallOriginInfo                                                                               0x678cff9b                                         
PhoneSetCallerAsActiveAppByType                                                                      0x3077646c                                         
PhoneSetFilterAppBlockList                                                                           0xa5bb7799                                         
PhoneSetForegroundLine                                                                               0x1bd9beee                                         
PhoneSetHold                                                                                         0xbf774412                                         
PhoneSetLocalVideo                                                                                   0xfb9a45cd                                         
PhoneSetMute                                                                                         0xbf7a1c86                                         
PhoneSetPreferredCallUpgradeLine                                                                     0xb9ff4d96                                         
PhoneSetRecordingApplication                                                                         0x181f9b3c                                         
PhoneSetReminderInfo                                                                                 0x0d719bad                                         
PhoneSetSpeaker                                                                                      0x1601ebb6                                         
PhoneSetVideoCapabilitySharingSettings                                                               0xb74f5901                                         
PhoneSetVideoPaused                                                                                  0x8a2efd44                                         
PhoneSpamFilteringEnabled                                                                            0x7b5216bf                                         
PhoneStartRecording                                                                                  0xce47f24a                                         
PhoneStartVisualVoicemailSync                                                                        0x54738577                                         
PhoneSupportsLocalVvmConfig                                                                          0x2345d4e9                                         
PhoneSwap                                                                                            0xbc2958ba                                         
PhoneUpgradeToRealTimeTextCall                                                                       0xc0dada1e                                         
PhoneWaitForAPIReady                                                                                 0xf06309aa                                         
RetrieveSystemNotificationCallbackPayload                                                            0xbd15de0e                                         
ShouldPlayCallWaitingTone                                                                            0x83029a8f                                         
